,text,target,target_new,username,timestamp
196,Future Scope of 5G IoT Market by Top players like Telus Canada Bell Canada Canada Singtel ,0,1,Debasish Routaray,1562653800
197,I understand your frustration Im sure the team handling this issue will followup with you once it is resolve,-0.8,0,Sahgiel Yves Parcia,1562653161
198,Oh okay thank you for the information I will try to revert the issue to Twitch,-0.1,0,Debasish Routaray,1562652900
199,At 5GAsia its your chance to rub shoulders with senior executives who are leading the way with 5G deployment companies like @ktcorp @RakutenUK @TMONE @docomo @Singtel will be joining us will you Register for your free pass here  pictwittercomZW7xpDhYxL,0,1,Sahgiel Yves Parcia,1562650454
200,At 5GAsia its your chance to rub shoulders with senior executives who are leading the way with 5G deployment companies like @ktcorp @RakutenUK @TMONE @docomo @Singtel will be joining us will you Register for your free pass here  pictwittercomkOFqNj1z59,0,1,Debasish Routaray,1562649841
201,@singtel can never make it when problem arises,-0.2,0,pengabdi kolam😂😂,1562647133
202,Do singtel have a spam filter for sms coming in Just want to make sure,-0.3,0,pengabdi kolam😂😂,1562638761
203,Of course they are escalating But penalising me for the subscriptions n data charges when the fault doesnt lie with me I hv been incurring data charges since Saturday Another week to go,0,1,Sahgiel Yves Parcia,1562638695
204,my wifi is down again f singtel lives,-0.1,0,yathirigan,1562637143
205,yes already done recovery 2 times since last week I still got the message but this week I cant got the message at all,-0.6,0,samsung galaxy rom,1562637112
206,Hi We are saddened by your tweet Is there anything we can help Do share it with us here,0.6,1,Joel Fernandes,1562624899
207,90110659,0,1,Videospremium ES,1562624638
208,Great Thabnk you for choosing Singtel,0.9,1,samsung galaxy rom,1562621043
209,@Singtel @SingtelSupport really disappointed with SingTel as seem they do not value customers loyalty,-0.9,0,samsung galaxy rom,1562612298
210,Yes I can receive another sms but only from Twitch I dont get it But for Twitch with other provider it works,0.4,1,BIGBANG TWO-O TWO-O 🔥🌸,1562602413
211,Im tired of repeating Please check with your customer service on mobile 9011659,-0.6,0,Renuka Arora Bhagat,1562600233
212,I went to singtel school of videocam to learn how to be a camsuperstar,0.2,1,Sahgiel Yves Parcia,1562599433
213,@SingtelSupport Singtel has once again cannot make it,-0.5,0,Sahgiel Yves Parcia,1562597402
214,Skip the queue with Singtels new digital selfregistration service for prepaid customers @hardwarezone identityverification Singtel ,-0.1,0,MVNO BLOG,1562597401
215,Go fuck yourself singtel ,-0.5,0,Renuka Arora Bhagat,1562596468
216,SingTel SGXZ74  DBS Research 20190708 Take Some Profit As Rally Could Be Losing Steam SingTel Amobee  via @SGinvestors,-0.4,0,Sammy Valentina :) ♥,1562595344
217,In fintech Singtel has also ventured into mobile financial services such as mobile payments solution Dash  its been around for ages and still no one is using Dash except in their staff canteen,-0.1,0,Aryna Kickass,1562584854
218,Brokers take DBS lowers Singtel to hold after share price rally ,-0.2,0,iotosphere,1562580827
219,singtel and it sucks,-0.8,0,Sahgiel Yves Parcia,1562580492
220,singtel is trash ,-0.6,0,Connie Devina K.,1562579940
221,Literally that the ONE THING YOU GOT OUT OF THISAND YES ALWAYS HAVE BEEN A SINGTEL USERSINGTEL BE REPPIN,0.4,1,5G World Series,1562579666
222,a singtel user we stan,0.1,1,TechXLR8 (#TechXLR8 returns to London in June 💚),1562578202
223,Singtel Optus Pty Limited dba Optus is the second largest telecommunications company in Australia,0.1,1,Erica,1562578200
224,@SingtelSupport Hi I have an issue I want to login to my Twitch account but the SMS token is not coming to my SingTel number Already tried with other account and another provider the message is coming but when to my SingTel number the message not come Can,-0.8,0,Connie Devina K.,1562576768
225,Alright sure Keep us posted on the outcome of this Were here to help,0.3,1,Erica,1562576599
226,Hi is there anything we can assist you with,0.4,1,joycely/n⁷ MOVED!! CHECK PINNED!!!!!!,1562576540
227,Hi we hear you on this Rest assured we will share your feedback with our teams in charge for a periodical review of our Singtel TV content,0.3,1,Connie Devina K.,1562575923
228,Thanks to @TPGTelecom for coming into Sg and putting the incumbents @Singtel @M1Singapore @StarHub ok their toes We are done with the predatory pricing ie unexpected data charges roaming fees 24m lockdown For years these telecoms have had too much power on consumers,-0.8,0,Sahgiel Yves Parcia,1562573406
229,Data Roaming Plans Singapore  Starhub DataTravel vs Singtel ReadyRoam vs M1 DataPassport pictwittercomeFMI1r7kCy,0,1,Erica,1562573401
230,I dont get what you mean ,-0.5,0,Sahgiel Yves Parcia,1562573231
231,Omg singtel wifi,0.1,1,Darren Cai,1562571950
232,singtel sucks i miss my wifi,-0.6,0,Connie Devina K.,1562571658
233,Pakai infinity data jer Hahaa tak pening,0,1,Erica,1562571367
234,ffs singtel wifi has been so shitty for the past few days or isit just mine,-0.9,0,Papi Champú,1562571163
235,Why cant they stream the womens world cup final on singtel instead of starhub haiz,-0.7,0,Erica,1562566626
236,S C A M,-0.9,0,Dean Nicolls,1562565835
237,yeap,0.2,1,GΛLVIN,1562563203
238,We definitely didnt mean to make you feel that way  May we ask to clarify if the appointment is still set for Tuesday,-0.3,0,SGinvestors.io,1562562015
239,@Singtel shameful that with all these channels and the high cost theres no way to watch the WomensWorldCup on Singtel TV,-0.9,0,Wei,1562561993
240,Hey there my name is also Bel  Id like to help with that Are you able to share if this is on a wiredwireless connection and if only a specific device is affected or are several devices affected,0.9,1,The Business Times,1562558556
241,no use telling me that now anyways Plus its alright Youve already lost a customer ,-0.5,0,c,1562557133
242,Hey there oh dear we are so sorry about this The opening hours for weekdays are from 12pm  8pm while on weekends and PH are from 12pm  6pm Were sincerely sorry for the inconvenience caused on behalf ,-0.7,0,c,1562556668
243,Whackass wifi connection im sick of switching to data every few mins  @Singtel,-0.9,0,"Dani, That Cabbie Writer",1562556563
244,Hey there are you able to share if this is on a wiredwireless connection and if only a specific device is affected or are several devices affected,0,1,sher ♡s minjoo,1562556527
245,Saw Gaga LIVE for the first time 8 years ago today at the Born This Way SingTel private show The memory is still fresh in my head  ,0.3,1,Acno Lorde,1562556472
246,Ok im getting annoyed @Singtel Wifi Ive been trying for the past 3 min to reset my password but the next thing i know it says bad gateaway Then when i want to make payment also the connectivity so slow,-0.7,0,Connie Devina K.,1562554874
247,Hey there Have you tried reinstalling the My Singtel App,-0.4,0,Singtel Support,1562552194
248,seriously contemplating changing from singtel to circles bc my bills are always btwn 100 to 150 per month and its just bloody ridic,-0.8,0,Unknown,1562552100
249,lol sir well done to you and your company One of your guys told us that we can come and do a one to one exchange at nex and that it closes at 8pm now were here and they told us that replacements is only until 6pm today Great Bravo,0.7,1,Unknown,1562551920
250,Tak kira nk jugak menyibuk n mention sbb kita pun ada pohe N sorry lama sangat singtel sampai tak pandai nk pwujekpwujuk,-0.3,0,Lee Wen Jie,1562551860
251,Oh dear That is odd indeed Can you try a sequential reboot If it doesnt work we may need to get our technical teams to assist you on this,-0.7,0,MVNO BLOG,1562550432
252,Hey there Able to drop me a DM with the registered subscribers full name account number and contact number so that we can check on this further if a sequential reboot does not work,-0.5,0,FormulatedSportsTipster,1562549965
253,The 1688 IVR is bringing me in circles It is extremely frustrating that I cannot get to talk to a technical person The stupid bot on phone loops and eventually says it cannot detect my fiber and wants to send me instructions for replacement which I HAVE already done,-0.9,0,🔄,1562539934
254,pictwittercomEVGbG5JxcT,0,1,𝐛𝐞𝐥𝐥𝐢,1562530313
255,pictwittercom31qGXMAvmy,0,1,Azizzi Tan,1562516207
256,Fiber and power attached Gpon light is not coming onpictwittercomMe08VNpAIe,-0.6,0,t,1562513643
257,Have sent the equipment to nex for replacement However same problem Wasted half a day,-0.8,0,林建文,1562512904
258,Hi there we regret to learn of this However I believe the slot allocated to you was the earliest available one as our field engineers are also working a tight schedule Do hang in there and we will also share your feedback with our teams in charge,0.2,1,Stymest,1562512491
259,Singtel beefs up ewallet with remittance service to Myanmar  Nikkei Asian Review ,0.4,1,محمد فائز,1562512315
260,My goodness @Singtel your service is horrible My wifi is down and you tell me the earliest your guys can come down to check is on tuesday ,-0.9,0,Singtel Support,1562512259
261,Hey @SamsungSG have shameNote 9 in SG both Singtel  Starhub lines is still having April update In India even Galaxy J4 gets July update @Singtel  @StarHub @StarHubCares    are you delaying the updates @SamMobiles @phonearena @Samsung  @UniverseIce @MMDDJpictwittercomPl0CPjrmBx,-0.3,0,GourmetMale,1562511780
262,Fucking singtel why do you care if I dont pay on time every month I still pay and dont owe you shit,-0.9,0,Singtel Support,1562511740
263,hahaha i masuk singapore ni sg mana ada line maxis ke umobile ke dia line singtel pictwittercomcZJzVz115u,-0.7,0,محمد فائز,1562509860
264,Can meet for Fellow Citizen so crowded @Singtel since you all have promo posters for KBS plastered all over MRT stations why not bring in the real man  ,-0.8,0,Singtel Support,1562508253
265,Ou ingatkan mocking me cus Im singtel ,-0.3,0,bel,1562506740
266,Hi Sorry to hear of your experience Have you tried a sequential reboot You can also do a Connectivity Test via My Singtel app after selecting your Fibre Broadband to determine the root cause and also guide you to troubleshoot Update us of the outcome here,-0.4,0,Singtel Support,1562506342
267,The GPON light on the Singtel provided ONT has no light Restarting it doesnt help No internet no phone no mio now Please assist,-0.9,0,Jamie Aung,1562506260
268,@SingtelSupport The GPON LED is not lighted up on my Singtel ONT So no internet no mio no phone Please help,-0.6,0,𝓘𝓵𝓵𝓪,1562505488
269,Singtel names Ng Kuo Pin as next CEO for NCS@Singtel@SingtelSupport@,0,1,Singtel Support,1562502721
270,UNBOXED by Singtel  via @YouTube,0.1,1,MAKAIS,1562500485
271,Singtel names Ng Kuo Pin as next CEO for NCS@Singtel@SingtelSupport@SingtelNews@SingtelBusiness@singtelinnov8@ziaaskari@telecomdrive ,0,1,محمد فائز,1562500111
272,How do you survive with 6 oh man Im here overusing my 12gb gotta switch to circles instead of singtel man,-0.4,0,اسيڤ,1562499618
273,trustwave singtel ,0,1,Unknown,1562489545
274,singtelpictwittercomUZ5djQZxbx,0,1,Singtel Support,1562486401
275,Whatsapp is not in my store In SGP with working Singtel SIM inserted Sometimes FB is there and sometimes not Where else can I reach for help,0,1,Ashlord,1562485744
276,The singtel buildingarchitecture architecturephotography blackandwhite blackandwhitephotography singapore artitechture huaweimate20pro huaweisg huawei huaweileica leica ,0,1,Ashlord,1562483019
277,Download SMT595 June 2019 Security T595DXU3BSF4 Singapore singtel  SIN ,0,1,Ashlord,1562482497
